unique_name,game,move_name,learn_method,level
magmortar,SV,Heat Wave,TM,
magmortar,SV,Helping Hand,TM,
magmortar,SV,Hyper Beam,TM,
magmortar,SV,Hyper Voice,TM,
magmortar,SV,Knock Off,TM,
magmortar,SV,Low Kick,TM,
magmortar,SV,Low Sweep,TM,
magmortar,SV,Metronome,TM,
magmortar,SV,Overheat,TM,
magmortar,SV,Poison Jab,TM,
magmortar,SV,Protect,TM,
magmortar,SV,Psychic,TM,
magmortar,SV,Rest,TM,
magmortar,SV,Roar,TM,
magmortar,SV,Rock Slide,TM,
magmortar,SV,Rock Tomb,TM,
magmortar,SV,Scary Face,TM,
magmortar,SV,Scorching Sands,TM,
magmortar,SV,Sleep Talk,TM,
magmortar,SV,Solar Beam,TM,
magmortar,SV,Stomping Tantrum,TM,
magmortar,SV,Substitute,TM,
magmortar,SV,Sunny Day,TM,
magmortar,SV,Take Down,TM,
magmortar,SV,Taunt,TM,
magmortar,SV,Temper Flare,TM,
magmortar,SV,Tera Blast,TM,
magmortar,SV,Thief,TM,
magmortar,SV,Thunder Punch,TM,
magmortar,SV,Thunderbolt,TM,
magmortar,SV,Uproar,TM,
magmortar,SV,Weather Ball,TM,
magmortar,SV,Will-O-Wisp,TM,
happiny,SV,Pound,Level up,1
happiny,SV,Copycat,Level up,1
happiny,SV,Defense Curl,Level up,4
happiny,SV,Sweet Kiss,Level up,8
happiny,SV,Disarming Voice,Level up,12
happiny,SV,Covet,Level up,16
happiny,SV,Charm,Level up,20
happiny,SV,Gravity,Egg,
happiny,SV,Heal Bell,Egg,
happiny,SV,Present,Egg,
happiny,SV,Seismic Toss,Egg,
happiny,SV,Charm,TM,
happiny,SV,Disarming Voice,TM,
happiny,SV,Endure,TM,
happiny,SV,Facade,TM,
happiny,SV,Fling,TM,
happiny,SV,Grass Knot,TM,
happiny,SV,Gravity,TM,
happiny,SV,Helping Hand,TM,
happiny,SV,Hyper Voice,TM,
happiny,SV,Icy Wind,TM,
happiny,SV,Light Screen,TM,
happiny,SV,Metronome,TM,
happiny,SV,Protect,TM,
happiny,SV,Psychic,TM,
happiny,SV,Rain Dance,TM,
happiny,SV,Rest,TM,
happiny,SV,Shadow Ball,TM,
happiny,SV,Sleep Talk,TM,
happiny,SV,Snowscape,TM,
happiny,SV,Solar Beam,TM,
happiny,SV,Stored Power,TM,
happiny,SV,Substitute,TM,
happiny,SV,Sunny Day,TM,
happiny,SV,Take Down,TM,
happiny,SV,Tera Blast,TM,
happiny,SV,Thunder Wave,TM,
happiny,SV,Zen Headbutt,TM,
chansey,SV,Charm,Level up,1
chansey,SV,Copycat,Level up,1
chansey,SV,Covet,Level up,1
chansey,SV,Disarming Voice,Level up,1
chansey,SV,Sweet Kiss,Level up,1
chansey,SV,Pound,Level up,1
chansey,SV,Defense Curl,Level up,1
chansey,SV,Tail Whip,Level up,4
chansey,SV,Echoed Voice,Level up,8
chansey,SV,Life Dew,Level up,12
chansey,SV,Sing,Level up,16
chansey,SV,Fling,Level up,20
chansey,SV,Take Down,Level up,24
chansey,SV,Heal Pulse,Level up,28
chansey,SV,Helping Hand,Level up,32
chansey,SV,Light Screen,Level up,36
chansey,SV,Double-Edge,Level up,40
chansey,SV,Soft-Boiled,Level up,44
chansey,SV,Last Resort,Level up,48
chansey,SV,Healing Wish,Level up,52
chansey,SV,Gravity,Egg,
chansey,SV,Heal Bell,Egg,
chansey,SV,Present,Egg,
chansey,SV,Seismic Toss,Egg,
chansey,SV,Blizzard,TM,
chansey,SV,Body Slam,TM,
chansey,SV,Brick Break,TM,
chansey,SV,Bulldoze,TM,
chansey,SV,Calm Mind,TM,
chansey,SV,Charm,TM,
chansey,SV,Chilling Water,TM,
chansey,SV,Dazzling Gleam,TM,
chansey,SV,Disarming Voice,TM,
chansey,SV,Double-Edge,TM,
chansey,SV,Drain Punch,TM,
chansey,SV,Earthquake,TM,
chansey,SV,Electric Terrain,TM,
chansey,SV,Endeavor,TM,
chansey,SV,Endure,TM,
chansey,SV,Facade,TM,
chansey,SV,Fire Blast,TM,
chansey,SV,Fire Punch,TM,
chansey,SV,Flamethrower,TM,
chansey,SV,Fling,TM,
chansey,SV,Focus Blast,TM,
chansey,SV,Giga Impact,TM,
chansey,SV,Grass Knot,TM,
chansey,SV,Gravity,TM,
chansey,SV,Helping Hand,TM,
chansey,SV,Hyper Beam,TM,
chansey,SV,Hyper Voice,TM,
chansey,SV,Ice Beam,TM,
chansey,SV,Ice Punch,TM,
chansey,SV,Icy Wind,TM,
chansey,SV,Light Screen,TM,
chansey,SV,Metronome,TM,
chansey,SV,Protect,TM,
chansey,SV,Psychic,TM,
chansey,SV,Rain Dance,TM,
chansey,SV,Rest,TM,
chansey,SV,Rock Slide,TM,
chansey,SV,Rock Tomb,TM,
chansey,SV,Sandstorm,TM,
chansey,SV,Shadow Ball,TM,
chansey,SV,Skill Swap,TM,
chansey,SV,Sleep Talk,TM,
chansey,SV,Snowscape,TM,
chansey,SV,Solar Beam,TM,
chansey,SV,Stealth Rock,TM,
chansey,SV,Stomping Tantrum,TM,
chansey,SV,Stored Power,TM,
chansey,SV,Substitute,TM,
chansey,SV,Sunny Day,TM,
chansey,SV,Swift,TM,
chansey,SV,Take Down,TM,
chansey,SV,Tera Blast,TM,
chansey,SV,Thief,TM,
chansey,SV,Thunder,TM,
chansey,SV,Thunder Punch,TM,
chansey,SV,Thunder Wave,TM,
chansey,SV,Thunderbolt,TM,
chansey,SV,Trailblaze,TM,
chansey,SV,Water Pulse,TM,
chansey,SV,Wild Charge,TM,
chansey,SV,Zen Headbutt,TM,
blissey,SV,Charm,Level up,1
blissey,SV,Copycat,Level up,1
blissey,SV,Covet,Level up,1
blissey,SV,Disarming Voice,Level up,1
blissey,SV,Sweet Kiss,Level up,1
blissey,SV,Pound,Level up,1
blissey,SV,Defense Curl,Level up,1
blissey,SV,Tail Whip,Level up,4
blissey,SV,Echoed Voice,Level up,8
blissey,SV,Life Dew,Level up,12
blissey,SV,Sing,Level up,16
blissey,SV,Fling,Level up,20
blissey,SV,Take Down,Level up,24
blissey,SV,Heal Pulse,Level up,28
blissey,SV,Helping Hand,Level up,32
blissey,SV,Light Screen,Level up,36
blissey,SV,Double-Edge,Level up,40
blissey,SV,Soft-Boiled,Level up,44
blissey,SV,Last Resort,Level up,48
blissey,SV,Healing Wish,Level up,52
blissey,SV,Gravity,Egg,
blissey,SV,Heal Bell,Egg,
blissey,SV,Present,Egg,
blissey,SV,Seismic Toss,Egg,
blissey,SV,Alluring Voice,TM,
blissey,SV,Avalanche,TM,
blissey,SV,Blizzard,TM,
blissey,SV,Body Slam,TM,
blissey,SV,Brick Break,TM,
blissey,SV,Bulldoze,TM,
blissey,SV,Calm Mind,TM,
blissey,SV,Charm,TM,
blissey,SV,Chilling Water,TM,
blissey,SV,Dazzling Gleam,TM,
blissey,SV,Disarming Voice,TM,
blissey,SV,Double-Edge,TM,
blissey,SV,Drain Punch,TM,
blissey,SV,Earthquake,TM,
blissey,SV,Electric Terrain,TM,
blissey,SV,Endeavor,TM,
blissey,SV,Endure,TM,
blissey,SV,Facade,TM,
blissey,SV,Fire Blast,TM,
blissey,SV,Fire Punch,TM,
blissey,SV,Flamethrower,TM,
blissey,SV,Fling,TM,
blissey,SV,Focus Blast,TM,
blissey,SV,Focus Punch,TM,
blissey,SV,Giga Impact,TM,
blissey,SV,Grass Knot,TM,
blissey,SV,Gravity,TM,
blissey,SV,Helping Hand,TM,
blissey,SV,Hyper Beam,TM,
blissey,SV,Hyper Voice,TM,
blissey,SV,Ice Beam,TM,
blissey,SV,Ice Punch,TM,
blissey,SV,Icy Wind,TM,
blissey,SV,Light Screen,TM,
blissey,SV,Metronome,TM,
blissey,SV,Protect,TM,
blissey,SV,Psych Up,TM,
blissey,SV,Psychic,TM,
blissey,SV,Rain Dance,TM,
blissey,SV,Rest,TM,
blissey,SV,Rock Slide,TM,
blissey,SV,Rock Tomb,TM,
blissey,SV,Sandstorm,TM,
blissey,SV,Shadow Ball,TM,
blissey,SV,Skill Swap,TM,
blissey,SV,Sleep Talk,TM,
blissey,SV,Snowscape,TM,
blissey,SV,Solar Beam,TM,
blissey,SV,Stealth Rock,TM,
blissey,SV,Stomping Tantrum,TM,
blissey,SV,Stored Power,TM,
blissey,SV,Substitute,TM,
blissey,SV,Sunny Day,TM,
blissey,SV,Swift,TM,
blissey,SV,Take Down,TM,
blissey,SV,Tera Blast,TM,
blissey,SV,Thief,TM,
blissey,SV,Thunder,TM,
blissey,SV,Thunder Punch,TM,
blissey,SV,Thunder Wave,TM,
blissey,SV,Thunderbolt,TM,
blissey,SV,Trailblaze,TM,
blissey,SV,Trick,TM,
blissey,SV,Water Pulse,TM,
blissey,SV,Wild Charge,TM,
blissey,SV,Zen Headbutt,TM,
blitzle,SV,Quick Attack,Level up,1
blitzle,SV,Tail Whip,Level up,4
blitzle,SV,Charge,Level up,8
blitzle,SV,Shock Wave,Level up,11
blitzle,SV,Thunder Wave,Level up,15
blitzle,SV,Flame Charge,Level up,18
blitzle,SV,Spark,Level up,22
blitzle,SV,Stomp,Level up,25
blitzle,SV,Discharge,Level up,29
blitzle,SV,Agility,Level up,33
blitzle,SV,Wild Charge,Level up,35
blitzle,SV,Thrash,Level up,40
blitzle,SV,Double Kick,Egg,
blitzle,SV,Feint,Egg,
blitzle,SV,Sand Attack,Egg,
blitzle,SV,Screech,Egg,
blitzle,SV,Agility,TM,
blitzle,SV,Baton Pass,TM,
blitzle,SV,Body Slam,TM,
blitzle,SV,Charge,TM,
blitzle,SV,Charge Beam,TM,
blitzle,SV,Double-Edge,TM,
blitzle,SV,Eerie Impulse,TM,
blitzle,SV,Electric Terrain,TM,
blitzle,SV,Electro Ball,TM,
blitzle,SV,Electroweb,TM,
blitzle,SV,Endeavor,TM,
blitzle,SV,Endure,TM,
blitzle,SV,Facade,TM,
blitzle,SV,Flame Charge,TM,
blitzle,SV,Helping Hand,TM,
blitzle,SV,Light Screen,TM,
blitzle,SV,Low Kick,TM,
blitzle,SV,Protect,TM,
blitzle,SV,Rain Dance,TM,
blitzle,SV,Rest,TM,
blitzle,SV,Sleep Talk,TM,
blitzle,SV,Smart Strike,TM,
blitzle,SV,Substitute,TM,
blitzle,SV,Sunny Day,TM,
blitzle,SV,Supercell Slam,TM,
blitzle,SV,Swift,TM,
blitzle,SV,Take Down,TM,
blitzle,SV,Tera Blast,TM,
blitzle,SV,Thunder,TM,
blitzle,SV,Thunder Wave,TM,
blitzle,SV,Thunderbolt,TM,
blitzle,SV,Trailblaze,TM,
blitzle,SV,Uproar,TM,
blitzle,SV,Volt Switch,TM,
blitzle,SV,Wild Charge,TM,
zebstrika,SV,Tail Whip,Level up,1
zebstrika,SV,Thunder Wave,Level up,1
zebstrika,SV,Quick Attack,Level up,1
zebstrika,SV,Charge,Level up,1
zebstrika,SV,Shock Wave,Level up,11
zebstrika,SV,Flame Charge,Level up,18
zebstrika,SV,Spark,Level up,25
zebstrika,SV,Stomp,Level up,31
zebstrika,SV,Discharge,Level up,36
zebstrika,SV,Agility,Level up,42
zebstrika,SV,Wild Charge,Level up,47
zebstrika,SV,Thrash,Level up,53
zebstrika,SV,Double Kick,Egg,
zebstrika,SV,Feint,Egg,
zebstrika,SV,Sand Attack,Egg,
zebstrika,SV,Screech,Egg,
zebstrika,SV,Agility,TM,
zebstrika,SV,Baton Pass,TM,
zebstrika,SV,Body Slam,TM,
zebstrika,SV,Bulldoze,TM,
zebstrika,SV,Charge,TM,
zebstrika,SV,Charge Beam,TM,
zebstrika,SV,Double-Edge,TM,
zebstrika,SV,Eerie Impulse,TM,
zebstrika,SV,Electric Terrain,TM,
zebstrika,SV,Electro Ball,TM,
zebstrika,SV,Electroweb,TM,
zebstrika,SV,Endeavor,TM,
zebstrika,SV,Endure,TM,
zebstrika,SV,Facade,TM,
zebstrika,SV,Flame Charge,TM,
zebstrika,SV,Giga Impact,TM,
zebstrika,SV,Helping Hand,TM,
zebstrika,SV,High Horsepower,TM,
zebstrika,SV,Hyper Beam,TM,
zebstrika,SV,Light Screen,TM,
zebstrika,SV,Low Kick,TM,
zebstrika,SV,Overheat,TM,
zebstrika,SV,Protect,TM,
zebstrika,SV,Rain Dance,TM,
zebstrika,SV,Rest,TM,
zebstrika,SV,Roar,TM,
zebstrika,SV,Sleep Talk,TM,
zebstrika,SV,Smart Strike,TM,
zebstrika,SV,Substitute,TM,
zebstrika,SV,Sunny Day,TM,
zebstrika,SV,Supercell Slam,TM,
zebstrika,SV,Swift,TM,
zebstrika,SV,Take Down,TM,
zebstrika,SV,Taunt,TM,
zebstrika,SV,Tera Blast,TM,
zebstrika,SV,Thunder,TM,
zebstrika,SV,Thunder Wave,TM,
zebstrika,SV,Thunderbolt,TM,
zebstrika,SV,Trailblaze,TM,
zebstrika,SV,Uproar,TM,
zebstrika,SV,Volt Switch,TM,
zebstrika,SV,Wild Charge,TM,
smeargle,SV,Sketch,Level up,1
milcery,SV,Tackle,Level up,1
milcery,SV,Aromatic Mist,Level up,1
milcery,SV,Sweet Kiss,Level up,5
milcery,SV,Sweet Scent,Level up,10
milcery,SV,Draining Kiss,Level up,15
milcery,SV,Charm,Level up,20
milcery,SV,Attract,Level up,25
milcery,SV,Acid Armor,Level up,30
milcery,SV,Dazzling Gleam,Level up,35
milcery,SV,Recover,Level up,40
milcery,SV,Misty Terrain,Level up,45
milcery,SV,Entrainment,Level up,50
milcery,SV,Baby-Doll Eyes,Egg,
milcery,SV,Last Resort,Egg,
milcery,SV,Charm,TM,
milcery,SV,Dazzling Gleam,TM,
milcery,SV,Draining Kiss,TM,
milcery,SV,Endure,TM,
milcery,SV,Facade,TM,
milcery,SV,Helping Hand,TM,
milcery,SV,Misty Terrain,TM,
milcery,SV,Protect,TM,
milcery,SV,Rest,TM,
milcery,SV,Sleep Talk,TM,
milcery,SV,Stored Power,TM,
milcery,SV,Substitute,TM,
milcery,SV,Tera Blast,TM,
alcremie,SV,Decorate,Evolution,
alcremie,SV,Tackle,Level up,1
alcremie,SV,Sweet Kiss,Level up,1
alcremie,SV,Sweet Scent,Level up,1
alcremie,SV,Aromatic Mist,Level up,1
alcremie,SV,Draining Kiss,Level up,15
alcremie,SV,Charm,Level up,20
alcremie,SV,Attract,Level up,25
alcremie,SV,Acid Armor,Level up,30
alcremie,SV,Dazzling Gleam,Level up,35
alcremie,SV,Recover,Level up,40
alcremie,SV,Misty Terrain,Level up,45
alcremie,SV,Entrainment,Level up,50
alcremie,SV,Baby-Doll Eyes,Egg,
alcremie,SV,Last Resort,Egg,
alcremie,SV,Alluring Voice,TM,
alcremie,SV,Calm Mind,TM,
alcremie,SV,Charm,TM,
alcremie,SV,Dazzling Gleam,TM,
alcremie,SV,Disarming Voice,TM,
alcremie,SV,Drain Punch,TM,
alcremie,SV,Draining Kiss,TM,
alcremie,SV,Encore,TM,
alcremie,SV,Endeavor,TM,
alcremie,SV,Endure,TM,
alcremie,SV,Energy Ball,TM,
alcremie,SV,Facade,TM,
alcremie,SV,Fake Tears,TM,
alcremie,SV,Fling,TM,
alcremie,SV,Giga Drain,TM,
alcremie,SV,Giga Impact,TM,
alcremie,SV,Helping Hand,TM,
alcremie,SV,Hyper Beam,TM,
alcremie,SV,Imprison,TM,
alcremie,SV,Light Screen,TM,
alcremie,SV,Magical Leaf,TM,
alcremie,SV,Metronome,TM,
alcremie,SV,Misty Explosion,TM,
alcremie,SV,Misty Terrain,TM,
alcremie,SV,Pain Split,TM,
alcremie,SV,Play Rough,TM,
alcremie,SV,Protect,TM,
alcremie,SV,Psych Up,TM,
alcremie,SV,Psychic,TM,
alcremie,SV,Psyshock,TM,
alcremie,SV,Rest,TM,
alcremie,SV,Sleep Talk,TM,
alcremie,SV,Solar Beam,TM,
alcremie,SV,Stored Power,TM,
alcremie,SV,Substitute,TM,
alcremie,SV,Tera Blast,TM,
trapinch,SV,Sand Attack,Level up,1
trapinch,SV,Astonish,Level up,1
trapinch,SV,Bite,Level up,8
trapinch,SV,Mud-Slap,Level up,12
trapinch,SV,Sand Tomb,Level up,16
trapinch,SV,Bulldoze,Level up,20
trapinch,SV,Dig,Level up,24
trapinch,SV,Crunch,Level up,28
trapinch,SV,Sandstorm,Level up,32
trapinch,SV,Earth Power,Level up,36
trapinch,SV,Earthquake,Level up,40
trapinch,SV,Superpower,Level up,44
trapinch,SV,Fissure,Level up,48
trapinch,SV,Bug Bite,Egg,
trapinch,SV,Feint,Egg,
trapinch,SV,First Impression,Egg,
trapinch,SV,Flail,Egg,
trapinch,SV,Fury Cutter,Egg,
trapinch,SV,Gust,Egg,
trapinch,SV,Quick Attack,Egg,
trapinch,SV,Body Slam,TM,
trapinch,SV,Bug Bite,TM,
trapinch,SV,Bulldoze,TM,
trapinch,SV,Crunch,TM,
trapinch,SV,Dig,TM,
trapinch,SV,Earth Power,TM,
trapinch,SV,Earthquake,TM,
trapinch,SV,Endure,TM,
trapinch,SV,Facade,TM,
trapinch,SV,Giga Drain,TM,
trapinch,SV,Hyper Beam,TM,
trapinch,SV,Mud Shot,TM,
trapinch,SV,Mud-Slap,TM,
trapinch,SV,Protect,TM,
trapinch,SV,Rest,TM,
trapinch,SV,Rock Slide,TM,
trapinch,SV,Rock Tomb,TM,
trapinch,SV,Sand Tomb,TM,
trapinch,SV,Sandstorm,TM,
trapinch,SV,Scorching Sands,TM,
trapinch,SV,Sleep Talk,TM,
trapinch,SV,Stealth Rock,TM,
trapinch,SV,Stone Edge,TM,
trapinch,SV,Struggle Bug,TM,
trapinch,SV,Substitute,TM,
trapinch,SV,Sunny Day,TM,
trapinch,SV,Take Down,TM,
trapinch,SV,Tera Blast,TM,
vibrava,SV,Dragon Breath,Evolution,
vibrava,SV,Sand Attack,Level up,1
vibrava,SV,Bite,Level up,1
vibrava,SV,Dig,Level up,1
vibrava,SV,Mud-Slap,Level up,12
vibrava,SV,Sand Tomb,Level up,16
vibrava,SV,Dragon Tail,Level up,20
vibrava,SV,Screech,Level up,24
vibrava,SV,Bug Buzz,Level up,28
vibrava,SV,Sandstorm,Level up,32
vibrava,SV,Earth Power,Level up,38
vibrava,SV,Earthquake,Level up,44
vibrava,SV,Uproar,Level up,50
vibrava,SV,Dragon Rush,Level up,56
vibrava,SV,Boomburst,Level up,62
vibrava,SV,Astonish,Egg,
vibrava,SV,Bug Bite,Egg,
vibrava,SV,Bulldoze,Egg,
vibrava,SV,Crunch,Egg,
vibrava,SV,Feint,Egg,
vibrava,SV,First Impression,Egg,
vibrava,SV,Fissure,Egg,
vibrava,SV,Flail,Egg,
vibrava,SV,Fury Cutter,Egg,
vibrava,SV,Gust,Egg,
vibrava,SV,Quick Attack,Egg,
vibrava,SV,Superpower,Egg,
vibrava,SV,Supersonic,Egg,
vibrava,SV,Aerial Ace,TM,
vibrava,SV,Air Cutter,TM,
vibrava,SV,Air Slash,TM,
vibrava,SV,Body Slam,TM,
vibrava,SV,Bug Bite,TM,
vibrava,SV,Bug Buzz,TM,
vibrava,SV,Bulldoze,TM,
vibrava,SV,Crunch,TM,
vibrava,SV,Dig,TM,
vibrava,SV,Draco Meteor,TM,
vibrava,SV,Dragon Claw,TM,
vibrava,SV,Dragon Pulse,TM,
vibrava,SV,Dragon Tail,TM,
vibrava,SV,Dual Wingbeat,TM,
vibrava,SV,Earth Power,TM,
vibrava,SV,Earthquake,TM,
vibrava,SV,Endure,TM,
vibrava,SV,Facade,TM,
vibrava,SV,Fly,TM,
vibrava,SV,Giga Drain,TM,
vibrava,SV,Giga Impact,TM,
vibrava,SV,Heat Wave,TM,
vibrava,SV,Hyper Beam,TM,
vibrava,SV,Mud Shot,TM,
vibrava,SV,Mud-Slap,TM,
vibrava,SV,Outrage,TM,
vibrava,SV,Protect,TM,
vibrava,SV,Rest,TM,
vibrava,SV,Rock Slide,TM,
vibrava,SV,Rock Tomb,TM,
vibrava,SV,Sand Tomb,TM,
vibrava,SV,Sandstorm,TM,
vibrava,SV,Scorching Sands,TM,
vibrava,SV,Sleep Talk,TM,
vibrava,SV,Solar Beam,TM,
vibrava,SV,Stealth Rock,TM,
vibrava,SV,Stone Edge,TM,
vibrava,SV,Struggle Bug,TM,
vibrava,SV,Substitute,TM,
vibrava,SV,Sunny Day,TM,
vibrava,SV,Swift,TM,
vibrava,SV,Tailwind,TM,
vibrava,SV,Take Down,TM,
vibrava,SV,Tera Blast,TM,
vibrava,SV,Throat Chop,TM,
vibrava,SV,U-turn,TM,
vibrava,SV,Uproar,TM,
flygon,SV,Dragon Claw,Evolution,
flygon,SV,Sand Attack,Level up,1
flygon,SV,Supersonic,Level up,1
flygon,SV,Dragon Breath,Level up,1
flygon,SV,Bulldoze,Level up,1
flygon,SV,Mud-Slap,Level up,12
flygon,SV,Sand Tomb,Level up,16
flygon,SV,Dragon Tail,Level up,20
flygon,SV,Screech,Level up,24
flygon,SV,Bug Buzz,Level up,28
flygon,SV,Sandstorm,Level up,32
flygon,SV,Earth Power,Level up,38
flygon,SV,Earthquake,Level up,44
flygon,SV,Uproar,Level up,52
flygon,SV,Dragon Rush,Level up,60
flygon,SV,Boomburst,Level up,68
flygon,SV,Astonish,Egg,
flygon,SV,Bite,Egg,
flygon,SV,Bug Bite,Egg,
flygon,SV,Crunch,Egg,
flygon,SV,Dig,Egg,
flygon,SV,Dragon Dance,Egg,
flygon,SV,Feint,Egg,
flygon,SV,Feint,Egg,
flygon,SV,First Impression,Egg,
flygon,SV,Fissure,Egg,
flygon,SV,Flail,Egg,
flygon,SV,Fury Cutter,Egg,
flygon,SV,Gust,Egg,
flygon,SV,Quick Attack,Egg,
flygon,SV,Superpower,Egg,
flygon,SV,Aerial Ace,TM,
flygon,SV,Agility,TM,
flygon,SV,Air Cutter,TM,
flygon,SV,Air Slash,TM,
flygon,SV,Alluring Voice,TM,
flygon,SV,Body Slam,TM,
flygon,SV,Breaking Swipe,TM,
flygon,SV,Bug Bite,TM,
flygon,SV,Bug Buzz,TM,
flygon,SV,Bulldoze,TM,
flygon,SV,Crunch,TM,
flygon,SV,Dig,TM,
flygon,SV,Double-Edge,TM,
flygon,SV,Draco Meteor,TM,
flygon,SV,Dragon Cheer,TM,
flygon,SV,Dragon Claw,TM,
flygon,SV,Dragon Dance,TM,
flygon,SV,Dragon Pulse,TM,
flygon,SV,Dragon Tail,TM,
flygon,SV,Dual Wingbeat,TM,
flygon,SV,Earth Power,TM,
flygon,SV,Earthquake,TM,
flygon,SV,Endure,TM,
flygon,SV,Facade,TM,
flygon,SV,Fire Blast,TM,
flygon,SV,Fire Punch,TM,
flygon,SV,Fire Spin,TM,
flygon,SV,Flamethrower,TM,
flygon,SV,Fly,TM,
flygon,SV,Giga Drain,TM,
flygon,SV,Giga Impact,TM,
flygon,SV,Heat Wave,TM,
flygon,SV,Helping Hand,TM,
flygon,SV,Hyper Beam,TM,
flygon,SV,Mud Shot,TM,
flygon,SV,Mud-Slap,TM,
flygon,SV,Outrage,TM,
flygon,SV,Protect,TM,
flygon,SV,Psychic Noise,TM,
flygon,SV,Rest,TM,
flygon,SV,Rock Slide,TM,
flygon,SV,Rock Tomb,TM,
flygon,SV,Sand Tomb,TM,
flygon,SV,Sandstorm,TM,
flygon,SV,Scale Shot,TM,
flygon,SV,Scorching Sands,TM,
flygon,SV,Sleep Talk,TM,
flygon,SV,Solar Beam,TM,
flygon,SV,Stealth Rock,TM,
flygon,SV,Stone Edge,TM,
flygon,SV,Struggle Bug,TM,
flygon,SV,Substitute,TM,
flygon,SV,Sunny Day,TM,
flygon,SV,Swift,TM,
flygon,SV,Tailwind,TM,
flygon,SV,Take Down,TM,
flygon,SV,Tera Blast,TM,
flygon,SV,Throat Chop,TM,
flygon,SV,Thunder Punch,TM,
flygon,SV,U-turn,TM,
flygon,SV,Uproar,TM,
flygon,SV,Vacuum Wave,TM,
pikipek,SV,Peck,Level up,1
pikipek,SV,Growl,Level up,3
pikipek,SV,Echoed Voice,Level up,7
pikipek,SV,Rock Smash,Level up,9
pikipek,SV,Supersonic,Level up,13
pikipek,SV,Pluck,Level up,15
pikipek,SV,Roost,Level up,19
pikipek,SV,Fury Attack,Level up,21
pikipek,SV,Screech,Level up,25
pikipek,SV,Drill Peck,Level up,27
pikipek,SV,Bullet Seed,Level up,31
pikipek,SV,Feather Dance,Level up,33
pikipek,SV,Hyper Voice,Level up,37
pikipek,SV,Boomburst,Egg,
pikipek,SV,Gunk Shot,Egg,
pikipek,SV,Sky Attack,Egg,
pikipek,SV,Acrobatics,TM,
pikipek,SV,Aerial Ace,TM,
pikipek,SV,Air Cutter,TM,
pikipek,SV,Air Slash,TM,
pikipek,SV,Brave Bird,TM,
pikipek,SV,Brick Break,TM,
pikipek,SV,Bullet Seed,TM,
pikipek,SV,Dual Wingbeat,TM,
pikipek,SV,Endeavor,TM,
pikipek,SV,Endure,TM,
pikipek,SV,Facade,TM,
pikipek,SV,Feather Dance,TM,
pikipek,SV,Flame Charge,TM,
pikipek,SV,Fly,TM,
pikipek,SV,Gunk Shot,TM,
pikipek,SV,Heat Wave,TM,
pikipek,SV,Helping Hand,TM,
pikipek,SV,Hyper Voice,TM,
pikipek,SV,Knock Off,TM,
pikipek,SV,Protect,TM,
pikipek,SV,Rest,TM,
pikipek,SV,Sleep Talk,TM,
pikipek,SV,Smack Down,TM,
pikipek,SV,Substitute,TM,
pikipek,SV,Sunny Day,TM,
pikipek,SV,Swords Dance,TM,
pikipek,SV,Tailwind,TM,
pikipek,SV,Take Down,TM,
pikipek,SV,Tera Blast,TM,
pikipek,SV,Thief,TM,
pikipek,SV,U-turn,TM,
pikipek,SV,Uproar,TM,
trumbeak,SV,Growl,Level up,1
trumbeak,SV,Peck,Level up,1
trumbeak,SV,Rock Smash,Level up,1
trumbeak,SV,Rock Blast,Level up,1
trumbeak,SV,Supersonic,Level up,13
trumbeak,SV,Pluck,Level up,16
trumbeak,SV,Roost,Level up,21
trumbeak,SV,Fury Attack,Level up,24
trumbeak,SV,Screech,Level up,29
trumbeak,SV,Drill Peck,Level up,32
trumbeak,SV,Bullet Seed,Level up,37
trumbeak,SV,Feather Dance,Level up,40
trumbeak,SV,Hyper Voice,Level up,45
trumbeak,SV,Boomburst,Egg,
trumbeak,SV,Echoed Voice,Egg,
trumbeak,SV,Gunk Shot,Egg,
trumbeak,SV,Sky Attack,Egg,
trumbeak,SV,Acrobatics,TM,
trumbeak,SV,Aerial Ace,TM,
trumbeak,SV,Air Cutter,TM,
trumbeak,SV,Air Slash,TM,
trumbeak,SV,Brave Bird,TM,
trumbeak,SV,Brick Break,TM,
trumbeak,SV,Bullet Seed,TM,
trumbeak,SV,Dual Wingbeat,TM,
trumbeak,SV,Endeavor,TM,
trumbeak,SV,Endure,TM,
trumbeak,SV,Facade,TM,
trumbeak,SV,Feather Dance,TM,
trumbeak,SV,Flame Charge,TM,
trumbeak,SV,Fly,TM,
trumbeak,SV,Gunk Shot,TM,
trumbeak,SV,Heat Wave,TM,
trumbeak,SV,Helping Hand,TM,
trumbeak,SV,Hyper Voice,TM,
trumbeak,SV,Knock Off,TM,
trumbeak,SV,Protect,TM,
trumbeak,SV,Rest,TM,
trumbeak,SV,Rock Blast,TM,
trumbeak,SV,Sleep Talk,TM,
trumbeak,SV,Smack Down,TM,
trumbeak,SV,Substitute,TM,
trumbeak,SV,Sunny Day,TM,
trumbeak,SV,Swift,TM,
trumbeak,SV,Swords Dance,TM,
trumbeak,SV,Tailwind,TM,
trumbeak,SV,Take Down,TM,
trumbeak,SV,Tera Blast,TM,
trumbeak,SV,Thief,TM,
trumbeak,SV,U-turn,TM,
trumbeak,SV,Uproar,TM,
toucannon,SV,Beak Blast,Evolution,
toucannon,SV,Growl,Level up,1
toucannon,SV,Peck,Level up,1
